"SFW",2019-08-23,00:00:01,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,54.231.115.18,"TCP",58520,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",631432488,"",0,"",""
"SFW",2019-08-23,00:00:01,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,54.231.115.18,"TCP",58519,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",631436008,"",0,"",""
"SFW",2019-08-23,00:00:01,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,28,"","",1,"Information Technology","Acceptable","https://client.wns.windows.com/","","","",192.168.3.205,52.230.222.68,"TCP",59376,443,713,3720,client.wns.windows.com,,"","","","200",,"","","","","",3634510720,"",0,"",""
"SFW",2019-08-23,00:00:01,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58522,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2162149088,"",0,"",""
"SFW",2019-08-23,00:00:02,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58524,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",1379731168,"",0,"",""
"SFW",2019-08-23,00:00:02,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58526,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3131751736,"",0,"",""
"SFW",2019-08-23,00:00:02,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58527,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3131745136,"",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58523,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",185022480,"",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,28,"","",1,"Information Technology","Acceptable","https://client.wns.windows.com/","","","",192.168.3.205,52.242.211.89,"TCP",59366,443,1825,4430,client.wns.windows.com,,"","","","200",,"","","","","",119734272,"",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58525,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3131745576,"",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58531,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",119739552,"",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58532,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2402512760,"",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,29,"","",39,"PROXY-YOUTUBE","Productive","https://fcmatch.youtube.com/","","","",192.168.3.100,172.217.29.142,"TCP",49401,443,581,4317,fcmatch.youtube.com,,"","","","500",,"","","","","",29059664,"Youtube Website",0,"",""
"SFW",2019-08-23,00:00:03,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58533,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",266506104,"",0,"",""
"SFW",2019-08-23,00:00:04,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.217.37.230,"TCP",58528,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3131746456,"",0,"",""
"SFW",2019-08-23,00:00:04,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58536,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3580955216,"",0,"",""
"SFW",2019-08-23,00:00:04,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58534,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3580956096,"",0,"",""
"SFW",2019-08-23,00:00:04,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.217.37.230,"TCP",58535,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3580954776,"",0,"",""
"SFW",2019-08-23,00:00:04,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58537,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3580956536,"",0,"",""
"SFW",2019-08-23,00:00:05,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58540,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2162751064,"",0,"",""
"SFW",2019-08-23,00:00:05,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58539,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2162747984,"",0,"",""
"SFW",2019-08-23,00:00:05,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58541,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2162750624,"",0,"",""
"SFW",2019-08-23,00:00:06,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.217.37.230,"TCP",58538,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2162749744,"",0,"",""
"SFW",2019-08-23,00:00:06,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.217.37.230,"TCP",58543,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",130848784,"",0,"",""
"SFW",2019-08-23,00:00:06,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58542,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2162752824,"",0,"",""
"SFW",2019-08-23,00:00:06,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58544,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",119257544,"",0,"",""
"SFW",2019-08-23,00:00:06,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58547,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2164000040,"",0,"",""
"SFW",2019-08-23,00:00:06,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,28,"","",1,"IPAddress","Acceptable","https://200.198.239.19/","","","",192.168.3.220,200.198.239.19,"TCP",56507,443,15614,13808,200.198.239.19,,"","","","200",,"","","","","",191751464,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.217.37.230,"TCP",58545,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2164000480,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58546,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2164004000,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58549,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",105864504,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58548,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",105858784,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.216.177.157,"TCP",58550,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",105863184,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58552,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3583097728,"",0,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,46,"fernando.batista","PROXY-IFULL",38,"PROXY-WEBMAIL-ALLOWED","Productive","https://mail.google.com/","","","",192.168.9.101,172.217.30.101,"TCP",56001,443,3256,1227,mail.google.com,,"","","","200",,"","","","","",76861304,"Gmail WebMail",1,"",""
"SFW",2019-08-23,00:00:07,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,28,"","",1,"Information Technology","Acceptable","https://client.wns.windows.com/","","","",192.168.3.205,52.230.222.68,"TCP",59377,443,713,3720,client.wns.windows.com,,"","","","200",,"","","","","",2709960720,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58551,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",105860544,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58553,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3634612376,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58555,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",191752784,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58556,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2425460312,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.216.177.157,"TCP",58554,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",3634611496,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,46,"fernando.batista","PROXY-IFULL",38,"Content Delivery","Acceptable","https://ssl.gstatic.com/","","","",192.168.9.101,216.58.202.131,"TCP",56005,443,947,655,ssl.gstatic.com,,"","","","200",,"","","","","",105456056,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,46,"fernando.batista","PROXY-IFULL",38,"Content Delivery","Acceptable","https://ssl.gstatic.com/","","","",192.168.9.101,216.58.202.131,"TCP",56004,443,598,231,ssl.gstatic.com,,"","","","200",,"","","","","",1600347448,"",0,"",""
"SFW",2019-08-23,00:00:08,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,28,"","",1,"Information Technology","Acceptable","https://client.wns.windows.com/","","","",192.168.3.205,52.242.211.89,"TCP",59367,443,2013,4319,client.wns.windows.com,,"","","","200",,"","","","","",191753664,"",0,"",""
"SFW",2019-08-23,00:00:09,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58557,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2425459432,"",0,"",""
"SFW",2019-08-23,00:00:09,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","","","",192.168.9.119,52.216.177.157,"TCP",58560,80,0,0,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2425461632,"",0,"",""
"SFW",2019-08-23,00:00:09,"-03","XG330",C31007H8JH8PME4,050901616001,"Content Filtering","HTTP","Allowed","",Information,26,"","",32,"Sites da Entidade","Productive","http://s3.amazonaws.com/updates3.iobit.com/infofiles/db6/db6_free.upt","application/octet-stream","","",192.168.9.119,52.216.177.157,"TCP",58559,80,283,2026,s3.amazonaws.com,,"PROXY-UPDATE-ALLOWED","","Mozilla/4.0 (compatible; ICS)","416",,"","","","","",2425461192,"",0,"",""
